seed,round,task,agent_name,score,coins,kills,self_kill,steps_survived,invalid_actions,round_total_coins,round_total_kills,round_total_suicides,opponent_scores,max_opponent_score,score_margin,win,tie,loss,survived,died,fallback_steps,optimistic_fallback_steps,coin_preference_steps
36013,13,4,our_agent,4,4,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 0}",4,0,0,1,0,1,0,0,0,0
36014,14,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36015,15,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 4}",9,-8,0,0,1,1,0,0,0,0
36016,16,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-3,0,0,1,1,0,0,0,0
36017,17,4,our_agent,1,1,0,0,100,1,9,2,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 16}",16,-15,0,0,1,0,1,3,0,0
36018,18,4,our_agent,6,1,1,0,400,0,9,2,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 10}",10,-4,0,0,1,1,0,0,0,0
36019,19,4,our_agent,0,0,0,0,400,0,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 7}",9,-9,0,0,1,1,0,0,0,0
36020,20,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 13, ""rule_based_agent_2"": 0}",13,-12,0,0,1,1,0,0,0,0
36021,21,4,our_agent,1,1,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 2}",10,-9,0,0,1,1,0,0,0,0
36022,22,4,our_agent,0,0,0,0,400,0,5,0,3,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 0}",4,-4,0,0,1,1,0,0,0,0
36023,23,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-2,0,0,1,1,0,0,0,0
36024,24,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-2,0,0,1,1,0,0,0,0
36025,25,4,our_agent,5,0,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-1,0,0,1,1,0,0,0,0
36026,26,4,our_agent,1,1,0,0,83,0,9,2,2,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",11,-10,0,0,1,0,1,3,0,0
36027,27,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 11}",11,-10,0,0,1,1,0,0,0,0
36028,28,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 8}",8,-8,0,0,1,1,0,0,0,0
36029,29,4,our_agent,10,0,2,1,102,1,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,4,1,0,0,0,1,3,0,0
36030,30,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,-4,0,0,1,1,0,0,0,0
36031,31,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-6,0,0,1,1,0,0,0,0
36032,32,4,our_agent,1,1,0,0,400,3,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-4,0,0,1,1,0,0,0,0
36033,33,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36034,34,4,our_agent,5,0,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",4,1,1,0,0,1,0,0,0,0
36035,35,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36036,36,4,our_agent,5,0,1,0,400,0,8,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,1,1,0,0,1,0,0,0,0
36037,37,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36038,38,4,our_agent,0,0,0,0,400,1,9,0,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 0}",7,-7,0,0,1,1,0,0,0,0
36039,39,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-7,0,0,1,1,0,0,0,0
36040,40,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36041,41,4,our_agent,6,1,1,0,228,2,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 2}",8,-2,0,0,1,0,1,2,0,0
36042,42,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 11, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",11,-11,0,0,1,1,0,0,0,0
36043,43,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36044,44,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36045,45,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36046,46,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36047,47,4,our_agent,5,0,1,0,140,1,9,2,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 4}",9,-4,0,0,1,0,1,3,0,0
36048,48,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",2,6,1,0,0,1,0,0,0,0
36049,49,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36050,50,4,our_agent,0,0,0,0,400,3,9,0,0,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36051,51,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36052,52,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 11, ""rule_based_agent_2"": 2}",11,-11,0,0,1,1,0,0,0,0
36053,53,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",7,-7,0,0,1,1,0,0,0,0
36054,54,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36055,55,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1,1,0,0,0,0
36056,56,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
36057,57,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,-5,0,0,1,1,0,0,0,0
36058,58,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 10, ""rule_based_agent_2"": 3}",10,-10,0,0,1,1,0,0,0,0
36059,59,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36060,60,4,our_agent,0,0,0,0,157,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-9,0,0,1,0,1,4,0,0
36061,61,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36062,62,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-3,0,0,1,1,0,0,0,0
36063,63,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36064,64,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-6,0,0,1,1,0,0,0,0
36065,65,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 9, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",9,-8,0,0,1,1,0,0,0,0
36066,66,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 2}",6,-6,0,0,1,1,0,0,0,0
36067,67,4,our_agent,0,0,0,0,400,0,9,1,0,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 4}",10,-10,0,0,1,1,0,0,0,0
36068,68,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-1,0,0,1,1,0,0,0,0
36069,69,4,our_agent,1,1,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 6}",6,-5,0,0,1,1,0,0,0,0
36070,70,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36071,71,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",7,-5,0,0,1,1,0,0,0,0
36072,72,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 1}",9,-9,0,0,1,1,0,0,0,0
36073,73,4,our_agent,1,1,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",3,-2,0,0,1,1,0,0,0,0
36074,74,4,our_agent,2,2,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-2,0,0,1,1,0,0,0,0
36075,75,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
36076,76,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-5,0,0,1,1,0,0,0,0
36077,77,4,our_agent,0,0,0,0,134,2,9,3,2,"{""rule_based_agent_0"": 14, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 7}",14,-14,0,0,1,0,1,1,0,0
36078,78,4,our_agent,6,1,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,2,1,0,0,1,0,0,0,0
36079,79,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36080,80,4,our_agent,0,0,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-4,0,0,1,1,0,0,0,0
36081,81,4,our_agent,3,3,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 6, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",6,-3,0,0,1,1,0,0,0,0
36082,82,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36083,83,4,our_agent,8,3,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",4,4,1,0,0,1,0,0,0,0
36084,84,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 8}",8,-8,0,0,1,1,0,0,0,0
36085,85,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 7}",7,-7,0,0,1,1,0,0,0,0
36086,86,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",5,-3,0,0,1,1,0,0,0,0
36087,87,4,our_agent,1,1,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",4,-3,0,0,1,1,0,0,0,0
36088,88,4,our_agent,7,2,1,0,400,0,9,1,1,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,2,1,0,0,1,0,0,0,0
36089,89,4,our_agent,5,0,1,0,400,0,9,1,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,0,0,1,0,1,0,0,0,0
36090,90,4,our_agent,2,2,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 1}",10,-8,0,0,1,1,0,0,0,0
36091,91,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 1}",7,-7,0,0,1,1,0,0,0,0
36092,92,4,our_agent,2,2,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-7,0,0,1,1,0,0,0,0
36093,93,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 0}",6,-6,0,0,1,1,0,0,0,0
36094,94,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",7,-7,0,0,1,1,0,0,0,0
36095,95,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 10, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",10,-10,0,0,1,1,0,0,0,0
36096,96,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 3}",9,-8,0,0,1,1,0,0,0,0
36097,97,4,our_agent,7,2,1,0,400,0,8,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 2}",3,4,1,0,0,1,0,0,0,0
36098,98,4,our_agent,0,0,0,0,400,0,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 3}",8,-8,0,0,1,1,0,0,0,0
36099,99,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 3}",4,-4,0,0,1,1,0,0,0,0
36100,100,4,our_agent,0,0,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 3}",3,-3,0,0,1,1,0,0,0,0
36101,101,4,our_agent,0,0,0,0,400,0,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36102,102,4,our_agent,1,1,0,0,400,2,9,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
36103,103,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36104,104,4,our_agent,5,0,1,0,400,1,9,2,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 7}",7,-2,0,0,1,1,0,0,0,0
36105,105,4,our_agent,0,0,0,0,400,1,7,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 9, ""rule_based_agent_2"": 0}",9,-9,0,0,1,1,0,0,0,0
36106,106,4,our_agent,1,1,0,1,158,1,8,0,4,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 4}",4,-3,0,0,1,0,1,1,0,0
36107,107,4,our_agent,1,1,0,0,400,0,9,0,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,-3,0,0,1,1,0,1,0,0
36108,108,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 0, ""rule_based_agent_2"": 3}",5,-5,0,0,1,1,0,0,0,0
36109,109,4,our_agent,0,0,0,0,400,0,8,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
36110,110,4,our_agent,5,0,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 3}",5,0,0,1,0,1,0,0,0,0
36111,111,4,our_agent,0,0,0,0,400,1,9,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 4}",4,-4,0,0,1,1,0,0,0,0
36112,112,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 2}",5,-5,0,0,1,1,0,0,0,0
36113,113,4,our_agent,0,0,0,0,55,0,9,1,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 10}",10,-10,0,0,1,0,1,4,0,0
36114,114,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 1}",6,-6,0,0,1,1,0,0,0,0
36115,115,4,our_agent,0,0,0,0,400,0,7,0,2,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",3,-3,0,0,1,1,0,0,0,0
36116,116,4,our_agent,0,0,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-4,0,0,1,1,0,0,0,0
36117,117,4,our_agent,1,1,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 2}",4,-3,0,0,1,1,0,0,0,0
36118,118,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 8, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",8,-7,0,0,1,1,0,0,0,0
36119,119,4,our_agent,5,0,1,0,400,0,7,2,2,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 2}",7,-2,0,0,1,1,0,0,0,0
36120,120,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",7,-7,0,0,1,1,0,0,0,0
36121,121,4,our_agent,1,1,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-6,0,0,1,1,0,0,0,0
36122,122,4,our_agent,1,1,0,0,108,0,9,3,1,"{""rule_based_agent_0"": 7, ""rule_based_agent_1"": 8, ""rule_based_agent_2"": 8}",8,-7,0,0,1,0,1,4,0,0
36123,123,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 3}",4,-4,0,0,1,1,0,0,0,0
36124,124,4,our_agent,0,0,0,0,400,0,9,0,0,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 6}",6,-6,0,0,1,1,0,0,0,0
36125,125,4,our_agent,1,1,0,0,400,1,9,1,2,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 9}",9,-8,0,0,1,1,0,0,0,0
36126,126,4,our_agent,1,1,0,0,400,0,8,1,3,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 5}",5,-4,0,0,1,1,0,0,0,0
36127,127,4,our_agent,0,0,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 5}",5,-5,0,0,1,1,0,0,0,0
36128,128,4,our_agent,0,0,0,0,136,2,9,1,1,"{""rule_based_agent_0"": 4, ""rule_based_agent_1"": 7, ""rule_based_agent_2"": 3}",7,-7,0,0,1,0,1,2,0,0
36129,129,4,our_agent,0,0,0,0,400,0,6,1,1,"{""rule_based_agent_0"": 1, ""rule_based_agent_1"": 6, ""rule_based_agent_2"": 4}",6,-6,0,0,1,1,0,0,0,0
36130,130,4,our_agent,2,2,0,0,400,0,9,0,1,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 1, ""rule_based_agent_2"": 3}",3,-1,0,0,1,1,0,0,0,0
36131,131,4,our_agent,6,1,1,0,400,0,9,1,0,"{""rule_based_agent_0"": 3, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 1}",4,2,1,0,0,1,0,0,0,0
36132,132,4,our_agent,3,3,0,0,400,0,8,0,2,"{""rule_based_agent_0"": 0, ""rule_based_agent_1"": 5, ""rule_based_agent_2"": 0}",5,-2,0,0,1,1,0,0,0,0
36133,133,4,our_agent,5,0,1,1,336,1,8,1,3,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 2, ""rule_based_agent_2"": 1}",5,0,0,1,0,0,1,1,0,0
36134,134,4,our_agent,2,2,0,0,90,1,9,2,1,"{""rule_based_agent_0"": 5, ""rule_based_agent_1"": 4, ""rule_based_agent_2"": 8}",8,-6,0,0,1,0,1,3,0,0
36135,135,4,our_agent,0,0,0,0,400,0,9,1,1,"{""rule_based_agent_0"": 2, ""rule_based_agent_1"": 3, ""rule_based_agent_2"": 9}",9,-9,0,0,1,1,0,0,0,0
